,date,open,high,low,close
323,2022-11-19 06:00:00,16598.73000000,16622.62000000,16567.95000000,16609.44000000
324,2022-11-19 07:00:00,16609.44000000,16618.99000000,16597.05000000,16599.31000000
325,2022-11-19 08:00:00,16598.98000000,16663.27000000,16580.00000000,16643.27000000
326,2022-11-19 09:00:00,16643.08000000,16650.30000000,16626.12000000,16635.10000000
327,2022-11-19 10:00:00,16635.10000000,16646.92000000,16622.06000000,16636.33000000
328,2022-11-19 11:00:00,16636.33000000,16683.01000000,16636.33000000,16676.26000000
329,2022-11-19 12:00:00,16676.26000000,16686.86000000,16640.00000000,16654.20000000
330,2022-11-19 13:00:00,16654.61000000,16665.11000000,16634.01000000,16649.31000000
331,2022-11-19 14:00:00,16649.31000000,16668.97000000,16641.59000000,16651.82000000
332,2022-11-19 15:00:00,16651.82000000,16677.93000000,16646.27000000,16655.65000000
333,2022-11-19 16:00:00,16655.65000000,16664.00000000,16644.32000000,16655.00000000
334,2022-11-19 17:00:00,16655.00000000,16658.99000000,16608.35000000,16614.65000000
335,2022-11-19 18:00:00,16614.02000000,16646.84000000,16611.13000000,16625.22000000
336,2022-11-19 19:00:00,16625.22000000,16638.61000000,16621.45000000,16627.33000000
337,2022-11-19 20:00:00,16627.33000000,16648.73000000,16625.98000000,16633.75000000
338,2022-11-19 21:00:00,16634.15000000,16687.25000000,16633.00000000,16679.49000000
339,2022-11-19 22:00:00,16679.49000000,16822.41000000,16678.12000000,16738.20000000
340,2022-11-19 23:00:00,16738.20000000,16775.50000000,16691.30000000,16700.68000000
341,2022-11-20 00:00:00,16700.68000000,16738.77000000,16686.51000000,16719.98000000
342,2022-11-20 01:00:00,16719.98000000,16753.33000000,16669.92000000,16684.71000000
343,2022-11-20 02:00:00,16684.30000000,16710.12000000,16667.06000000,16684.35000000
344,2022-11-20 03:00:00,16684.36000000,16698.82000000,16666.47000000,16679.99000000
345,2022-11-20 04:00:00,16679.99000000,16698.00000000,16671.89000000,16684.24000000
346,2022-11-20 05:00:00,16684.24000000,16697.63000000,16671.00000000,16687.76000000
347,2022-11-20 06:00:00,16687.77000000,16698.00000000,16675.32000000,16687.34000000
348,2022-11-20 07:00:00,16686.97000000,16738.76000000,16681.13000000,16722.90000000
349,2022-11-20 08:00:00,16722.20000000,16736.41000000,16561.00000000,16615.67000000
350,2022-11-20 09:00:00,16615.67000000,16642.00000000,16596.19000000,16630.48000000
351,2022-11-20 10:00:00,16630.12000000,16683.00000000,16597.29000000,16626.44000000
352,2022-11-20 11:00:00,16626.44000000,16636.57000000,16462.46000000,16525.38000000
353,2022-11-20 12:00:00,16526.04000000,16585.22000000,16461.00000000,16523.52000000
354,2022-11-20 13:00:00,16524.24000000,16600.00000000,16517.34000000,16584.48000000
355,2022-11-20 14:00:00,16584.21000000,16593.40000000,16542.97000000,16549.84000000
356,2022-11-20 15:00:00,16550.25000000,16628.49000000,16533.78000000,16580.53000000
357,2022-11-20 16:00:00,16580.53000000,16590.49000000,16552.37000000,16583.93000000
358,2022-11-20 17:00:00,16583.93000000,16590.21000000,16530.22000000,16548.21000000
359,2022-11-20 18:00:00,16547.82000000,16588.47000000,16533.21000000,16586.93000000
360,2022-11-20 19:00:00,16587.40000000,16613.35000000,16552.00000000,16587.80000000
361,2022-11-20 20:00:00,16587.80000000,16595.85000000,16448.05000000,16537.99000000
362,2022-11-20 21:00:00,16538.84000000,16538.85000000,16212.59000000,16284.23000000
363,2022-11-20 22:00:00,16284.23000000,16358.00000000,16180.00000000,16296.94000000
364,2022-11-20 23:00:00,16296.94000000,16324.58000000,16222.47000000,16280.23000000
365,2022-11-21 00:00:00,16279.50000000,16295.00000000,16123.01000000,16268.73000000
366,2022-11-21 01:00:00,16268.12000000,16283.06000000,16191.00000000,16214.15000000
367,2022-11-21 02:00:00,16214.15000000,16219.99000000,15905.88000000,16010.70000000
368,2022-11-21 03:00:00,16010.31000000,16110.55000000,15897.15000000,16073.75000000
369,2022-11-21 04:00:00,16073.15000000,16319.00000000,16064.22000000,16149.97000000
370,2022-11-21 05:00:00,16149.34000000,16234.66000000,16138.97000000,16228.09000000
371,2022-11-21 06:00:00,16228.09000000,16256.16000000,16082.00000000,16091.53000000
372,2022-11-21 07:00:00,16091.53000000,16150.00000000,15955.99000000,16039.73000000
373,2022-11-21 08:00:00,16040.73000000,16068.13000000,15992.14000000,16035.42000000
374,2022-11-21 09:00:00,16035.87000000,16169.52000000,15964.00000000,16112.48000000
375,2022-11-21 10:00:00,16111.77000000,16153.90000000,16058.63000000,16131.26000000
376,2022-11-21 11:00:00,16131.25000000,16154.99000000,16055.82000000,16084.42000000
377,2022-11-21 12:00:00,16084.42000000,16140.95000000,16025.42000000,16113.86000000
378,2022-11-21 13:00:00,16113.86000000,16284.00000000,16098.83000000,16175.95000000
379,2022-11-21 14:00:00,16176.56000000,16250.00000000,16146.21000000,16163.83000000
380,2022-11-21 15:00:00,16163.83000000,16175.23000000,16109.74000000,16130.45000000
381,2022-11-21 16:00:00,16130.45000000,16139.19000000,15906.52000000,16032.24000000
382,2022-11-21 17:00:00,16032.24000000,16075.59000000,15977.77000000,16015.22000000
383,2022-11-21 18:00:00,16015.22000000,16040.53000000,15930.00000000,15971.36000000
384,2022-11-21 19:00:00,15971.36000000,16006.38000000,15589.68000000,15722.98000000
385,2022-11-21 20:00:00,15721.51000000,15894.74000000,15709.76000000,15785.27000000
386,2022-11-21 21:00:00,15785.27000000,15852.24000000,15476.00000000,15649.52000000
387,2022-11-21 22:00:00,15648.23000000,15869.41000000,15614.96000000,15740.27000000
388,2022-11-21 23:00:00,15739.38000000,15857.07000000,15726.38000000,15781.29000000
389,2022-11-22 00:00:00,15781.29000000,15967.76000000,15746.16000000,15866.48000000
390,2022-11-22 01:00:00,15866.48000000,15899.92000000,15800.00000000,15812.06000000
391,2022-11-22 02:00:00,15812.06000000,15920.33000000,15770.01000000,15900.14000000
392,2022-11-22 03:00:00,15900.14000000,15927.37000000,15833.60000000,15847.82000000
393,2022-11-22 04:00:00,15848.53000000,15868.00000000,15800.03000000,15822.79000000
394,2022-11-22 05:00:00,15822.79000000,15882.87000000,15773.78000000,15803.90000000
395,2022-11-22 06:00:00,15804.23000000,15821.71000000,15661.00000000,15687.47000000
396,2022-11-22 07:00:00,15687.47000000,15781.34000000,15616.63000000,15760.42000000
397,2022-11-22 08:00:00,15760.42000000,15769.99000000,15660.00000000,15729.98000000
398,2022-11-22 09:00:00,15729.98000000,15775.69000000,15669.24000000,15687.97000000
399,2022-11-22 10:00:00,15687.97000000,15824.16000000,15661.21000000,15797.30000000
400,2022-11-22 11:00:00,15796.44000000,15816.09000000,15701.00000000,15747.88000000
401,2022-11-22 12:00:00,15747.88000000,15863.20000000,15683.33000000,15836.41000000
402,2022-11-22 13:00:00,15835.30000000,16218.00000000,15827.55000000,16171.01000000
403,2022-11-22 14:00:00,16171.01000000,16218.00000000,16039.88000000,16117.28000000
404,2022-11-22 15:00:00,16117.28000000,16315.00000000,16113.88000000,16241.30000000
405,2022-11-22 16:00:00,16241.30000000,16290.27000000,16153.71000000,16171.69000000
406,2022-11-22 17:00:00,16171.69000000,16209.88000000,16060.01000000,16081.97000000
407,2022-11-22 18:00:00,16080.84000000,16174.23000000,16049.87000000,16140.29000000
408,2022-11-22 19:00:00,16139.44000000,16246.34000000,16100.82000000,16168.38000000
409,2022-11-22 20:00:00,16167.49000000,16193.07000000,16128.00000000,16135.92000000
410,2022-11-22 21:00:00,16134.85000000,16180.00000000,16085.54000000,16147.13000000
411,2022-11-22 22:00:00,16145.77000000,16254.99000000,16100.68000000,16184.90000000
412,2022-11-22 23:00:00,16186.00000000,16235.61000000,16156.50000000,16226.94000000
413,2022-11-23 00:00:00,16227.96000000,16261.58000000,16168.26000000,16183.16000000
414,2022-11-23 01:00:00,16183.16000000,16234.60000000,16160.20000000,16220.74000000
415,2022-11-23 02:00:00,16220.74000000,16570.02000000,16213.04000000,16512.44000000
416,2022-11-23 03:00:00,16512.44000000,16593.80000000,16462.20000000,16586.55000000
417,2022-11-23 04:00:00,16584.66000000,16589.99000000,16484.95000000,16508.13000000
418,2022-11-23 05:00:00,16508.13000000,16536.99000000,16444.00000000,16464.07000000
419,2022-11-23 06:00:00,16463.54000000,16522.20000000,16445.94000000,16499.80000000
420,2022-11-23 07:00:00,16499.81000000,16662.10000000,16461.93000000,16583.84000000
421,2022-11-23 08:00:00,16583.84000000,16637.00000000,16500.00000000,16541.86000000
422,2022-11-23 09:00:00,16541.86000000,16600.00000000,16519.71000000,16566.38000000
423,2022-11-23 10:00:00,16565.77000000,16677.25000000,16531.00000000,16611.45000000
424,2022-11-23 11:00:00,16610.97000000,16642.60000000,16566.66000000,16585.77000000
425,2022-11-23 12:00:00,16585.21000000,16604.10000000,16485.14000000,16513.59000000
426,2022-11-23 13:00:00,16514.03000000,16546.00000000,16382.90000000,16394.33000000
427,2022-11-23 14:00:00,16395.48000000,16488.25000000,16342.98000000,16464.98000000
428,2022-11-23 15:00:00,16464.98000000,16511.03000000,16401.97000000,16427.11000000
429,2022-11-23 16:00:00,16427.09000000,16465.63000000,16320.02000000,16334.35000000
430,2022-11-23 17:00:00,16335.33000000,16400.86000000,16328.11000000,16391.62000000
431,2022-11-23 18:00:00,16390.51000000,16582.22000000,16380.00000000,16527.81000000
432,2022-11-23 19:00:00,16527.81000000,16706.00000000,16395.16000000,16473.32000000
433,2022-11-23 20:00:00,16473.32000000,16625.00000000,16426.42000000,16617.47000000
434,2022-11-23 21:00:00,16617.47000000,16620.76000000,16478.57000000,16488.41000000
435,2022-11-23 22:00:00,16488.41000000,16541.50000000,16459.43000000,16512.51000000
436,2022-11-23 23:00:00,16511.59000000,16676.72000000,16497.21000000,16603.11000000
437,2022-11-24 00:00:00,16603.11000000,16627.06000000,16533.65000000,16564.07000000
438,2022-11-24 01:00:00,16562.99000000,16799.99000000,16537.44000000,16747.83000000
439,2022-11-24 02:00:00,16747.83000000,16812.63000000,16678.67000000,16695.18000000
440,2022-11-24 03:00:00,16695.18000000,16772.46000000,16685.00000000,16712.07000000
441,2022-11-24 04:00:00,16711.41000000,16740.01000000,16656.80000000,16697.69000000
442,2022-11-24 05:00:00,16697.27000000,16704.70000000,16645.08000000,16655.80000000
443,2022-11-24 06:00:00,16655.55000000,16726.00000000,16635.66000000,16710.50000000
444,2022-11-24 07:00:00,16710.50000000,16719.03000000,16614.75000000,16623.90000000
445,2022-11-24 08:00:00,16622.38000000,16642.18000000,16520.26000000,16590.98000000
446,2022-11-24 09:00:00,16590.97000000,16619.62000000,16553.55000000,16601.53000000
447,2022-11-24 10:00:00,16601.53000000,16615.00000000,16493.81000000,16558.61000000
448,2022-11-24 11:00:00,16557.81000000,16582.00000000,16530.89000000,16572.11000000
449,2022-11-24 12:00:00,16572.11000000,16588.94000000,16493.01000000,16538.45000000
450,2022-11-24 13:00:00,16538.45000000,16606.52000000,16531.51000000,16586.23000000
451,2022-11-24 14:00:00,16586.23000000,16592.00000000,16458.05000000,16532.59000000
452,2022-11-24 15:00:00,16532.59000000,16580.01000000,16497.57000000,16558.11000000
453,2022-11-24 16:00:00,16559.01000000,16676.00000000,16517.99000000,16622.53000000
454,2022-11-24 17:00:00,16622.52000000,16669.00000000,16581.53000000,16586.73000000
455,2022-11-24 18:00:00,16587.67000000,16604.48000000,16542.22000000,16583.31000000
456,2022-11-24 19:00:00,16583.31000000,16602.29000000,16554.00000000,16577.41000000
457,2022-11-24 20:00:00,16577.05000000,16595.48000000,16553.00000000,16567.36000000
458,2022-11-24 21:00:00,16567.36000000,16577.86000000,16535.01000000,16551.95000000
459,2022-11-24 22:00:00,16552.74000000,16639.00000000,16542.20000000,16612.48000000
460,2022-11-24 23:00:00,16612.48000000,16625.00000000,16560.27000000,16598.95000000
461,2022-11-25 00:00:00,16599.55000000,16622.64000000,16510.46000000,16528.79000000
462,2022-11-25 01:00:00,16529.37000000,16556.58000000,16511.47000000,16526.84000000
463,2022-11-25 02:00:00,16526.84000000,16532.32000000,16470.60000000,16525.78000000
464,2022-11-25 03:00:00,16525.78000000,16527.72000000,16470.00000000,16485.45000000
465,2022-11-25 04:00:00,16485.45000000,16502.19000000,16354.24000000,16391.26000000
466,2022-11-25 05:00:00,16391.93000000,16421.27000000,16360.63000000,16362.80000000
467,2022-11-25 06:00:00,16363.43000000,16444.99000000,16342.81000000,16424.40000000
468,2022-11-25 07:00:00,16424.94000000,16474.88000000,16415.07000000,16461.66000000
469,2022-11-25 08:00:00,16462.22000000,16495.59000000,16420.30000000,16449.37000000
470,2022-11-25 09:00:00,16449.37000000,16480.41000000,16430.12000000,16441.79000000
471,2022-11-25 10:00:00,16442.28000000,16521.62000000,16407.72000000,16477.50000000
472,2022-11-25 11:00:00,16477.93000000,16591.43000000,16470.03000000,16531.64000000
473,2022-11-25 12:00:00,16531.64000000,16584.48000000,16500.25000000,16507.19000000
474,2022-11-25 13:00:00,16507.18000000,16519.82000000,16472.13000000,16491.33000000
475,2022-11-25 14:00:00,16491.82000000,16549.66000000,16435.11000000,16538.89000000
476,2022-11-25 15:00:00,16538.89000000,16570.00000000,16477.00000000,16513.00000000
477,2022-11-25 16:00:00,16513.00000000,16516.98000000,16458.46000000,16485.66000000
478,2022-11-25 17:00:00,16485.14000000,16536.35000000,16474.29000000,16510.38000000
479,2022-11-25 18:00:00,16509.52000000,16528.60000000,16477.13000000,16495.43000000
480,2022-11-25 19:00:00,16495.43000000,16553.88000000,16494.01000000,16523.21000000
481,2022-11-25 20:00:00,16523.67000000,16666.00000000,16516.97000000,16526.13000000
482,2022-11-25 21:00:00,16526.13000000,16539.77000000,16492.57000000,16501.60000000
483,2022-11-25 22:00:00,16502.19000000,16539.10000000,16482.87000000,16529.17000000
484,2022-11-25 23:00:00,16529.02000000,16577.60000000,16494.06000000,16522.14000000
485,2022-11-26 00:00:00,16521.35000000,16591.03000000,16509.60000000,16579.50000000
486,2022-11-26 01:00:00,16579.27000000,16701.99000000,16573.52000000,16633.87000000
487,2022-11-26 02:00:00,16634.33000000,16670.00000000,16617.33000000,16627.90000000
488,2022-11-26 03:00:00,16628.17000000,16644.06000000,16602.78000000,16625.79000000
489,2022-11-26 04:00:00,16625.79000000,16644.72000000,16602.12000000,16630.32000000
490,2022-11-26 05:00:00,16630.32000000,16651.84000000,16619.20000000,16625.48000000
491,2022-11-26 06:00:00,16625.00000000,16626.35000000,16532.50000000,16559.50000000
492,2022-11-26 07:00:00,16559.00000000,16600.00000000,16530.00000000,16583.75000000
493,2022-11-26 08:00:00,16584.13000000,16596.36000000,16567.00000000,16573.03000000
494,2022-11-26 09:00:00,16573.01000000,16600.00000000,16571.57000000,16590.86000000
495,2022-11-26 10:00:00,16590.86000000,16638.23000000,16582.03000000,16596.56000000
496,2022-11-26 11:00:00,16595.82000000,16606.54000000,16556.66000000,16580.31000000
497,2022-11-26 12:00:00,16580.58000000,16598.50000000,16558.32000000,16580.59000000
498,2022-11-26 13:00:00,16580.59000000,16613.21000000,16577.05000000,16596.89000000
499,2022-11-26 14:00:00,16596.22000000,16680.57000000,16536.56000000,16567.05000000
500,2022-11-26 15:00:00,16566.95000000,16582.53000000,16483.25000000,16512.86000000
501,2022-11-26 16:00:00,16512.35000000,16532.91000000,16496.26000000,16508.22000000
502,2022-11-26 17:00:00,16507.75000000,16530.00000000,16490.76000000,16516.05000000
503,2022-11-26 18:00:00,16516.63000000,16526.39000000,16458.38000000,16477.77000000
504,2022-11-26 19:00:00,16477.73000000,16497.43000000,16420.45000000,16488.43000000
505,2022-11-26 20:00:00,16488.44000000,16514.98000000,16484.91000000,16500.90000000
506,2022-11-26 21:00:00,16500.95000000,16549.66000000,16495.61000000,16516.25000000
507,2022-11-26 22:00:00,16516.25000000,16520.00000000,16385.00000000,16425.29000000
508,2022-11-26 23:00:00,16425.29000000,16483.69000000,16416.20000000,16458.57000000
509,2022-11-27 00:00:00,16457.61000000,16503.91000000,16446.59000000,16462.67000000
510,2022-11-27 01:00:00,16462.67000000,16510.37000000,16461.13000000,16485.56000000
511,2022-11-27 02:00:00,16484.95000000,16536.86000000,16482.01000000,16528.20000000
512,2022-11-27 03:00:00,16528.48000000,16575.31000000,16517.08000000,16527.22000000
513,2022-11-27 04:00:00,16527.22000000,16600.00000000,16522.23000000,16565.70000000
514,2022-11-27 05:00:00,16565.70000000,16580.00000000,16531.11000000,16537.01000000
515,2022-11-27 06:00:00,16537.01000000,16594.97000000,16536.43000000,16554.51000000
516,2022-11-27 07:00:00,16554.52000000,16572.00000000,16548.04000000,16562.98000000
517,2022-11-27 08:00:00,16562.98000000,16583.43000000,16522.14000000,16531.75000000
518,2022-11-27 09:00:00,16531.75000000,16547.72000000,16514.01000000,16522.92000000
519,2022-11-27 10:00:00,16522.97000000,16593.91000000,16513.00000000,16541.82000000
520,2022-11-27 11:00:00,16541.82000000,16562.98000000,16527.57000000,16550.91000000
521,2022-11-27 12:00:00,16550.57000000,16578.66000000,16537.48000000,16559.55000000
522,2022-11-27 13:00:00,16559.86000000,16565.30000000,16524.00000000,16539.51000000
523,2022-11-27 14:00:00,16539.51000000,16557.05000000,16520.00000000,16539.48000000
524,2022-11-27 15:00:00,16539.48000000,16586.74000000,16520.26000000,16574.28000000
525,2022-11-27 16:00:00,16573.76000000,16581.60000000,16533.53000000,16537.55000000
526,2022-11-27 17:00:00,16537.55000000,16548.31000000,16520.88000000,16534.20000000
527,2022-11-27 18:00:00,16534.20000000,16567.23000000,16532.00000000,16564.77000000
528,2022-11-27 19:00:00,16564.77000000,16567.63000000,16531.75000000,16555.39000000
529,2022-11-27 20:00:00,16555.39000000,16573.60000000,16546.83000000,16558.87000000
530,2022-11-27 21:00:00,16558.87000000,16595.00000000,16555.41000000,16578.17000000
531,2022-11-27 22:00:00,16578.17000000,16597.36000000,16559.02000000,16573.03000000
532,2022-11-27 23:00:00,16573.03000000,16575.40000000,16401.00000000,16428.78000000
533,2022-11-28 00:00:00,16428.77000000,16487.04000000,16417.00000000,16446.79000000
534,2022-11-28 01:00:00,16446.79000000,16470.00000000,16090.00000000,16144.12000000
535,2022-11-28 02:00:00,16143.40000000,16191.58000000,16051.90000000,16117.63000000
536,2022-11-28 03:00:00,16118.22000000,16206.59000000,16104.62000000,16178.22000000
537,2022-11-28 04:00:00,16177.49000000,16246.98000000,16167.71000000,16209.96000000
538,2022-11-28 05:00:00,16210.30000000,16226.96000000,16146.04000000,16159.31000000
539,2022-11-28 06:00:00,16158.82000000,16217.71000000,16136.00000000,16212.45000000
540,2022-11-28 07:00:00,16213.36000000,16235.20000000,16190.24000000,16222.06000000
541,2022-11-28 08:00:00,16224.14000000,16270.59000000,16193.08000000,16235.26000000
542,2022-11-28 09:00:00,16235.26000000,16248.00000000,16187.01000000,16218.07000000
543,2022-11-28 10:00:00,16218.07000000,16225.62000000,16178.24000000,16196.75000000
544,2022-11-28 11:00:00,16197.21000000,16230.77000000,16190.97000000,16213.29000000
545,2022-11-28 12:00:00,16213.29000000,16239.31000000,16162.04000000,16185.77000000
546,2022-11-28 13:00:00,16185.77000000,16213.48000000,16150.35000000,16179.27000000
547,2022-11-28 14:00:00,16179.46000000,16310.43000000,16170.22000000,16216.40000000
548,2022-11-28 15:00:00,16216.47000000,16238.05000000,16120.38000000,16146.26000000
549,2022-11-28 16:00:00,16146.26000000,16399.69000000,15995.27000000,16311.56000000
550,2022-11-28 17:00:00,16310.53000000,16388.99000000,16192.55000000,16207.12000000
551,2022-11-28 18:00:00,16207.12000000,16232.83000000,16145.00000000,16158.71000000
552,2022-11-28 19:00:00,16159.59000000,16257.85000000,16150.00000000,16224.75000000
553,2022-11-28 20:00:00,16225.53000000,16271.09000000,16211.26000000,16256.33000000
554,2022-11-28 21:00:00,16256.33000000,16262.77000000,16186.00000000,16199.59000000
555,2022-11-28 22:00:00,16200.56000000,16235.21000000,16195.72000000,16220.76000000
556,2022-11-28 23:00:00,16220.36000000,16245.92000000,16195.63000000,16212.91000000
557,2022-11-29 00:00:00,16212.18000000,16224.83000000,16100.00000000,16179.02000000
558,2022-11-29 01:00:00,16178.74000000,16309.03000000,16171.17000000,16250.77000000
559,2022-11-29 02:00:00,16250.77000000,16306.13000000,16246.86000000,16265.83000000
560,2022-11-29 03:00:00,16265.83000000,16305.00000000,16259.51000000,16287.66000000
561,2022-11-29 04:00:00,16287.53000000,16491.99000000,16278.90000000,16432.98000000
562,2022-11-29 05:00:00,16432.22000000,16541.59000000,16432.19000000,16484.85000000
563,2022-11-29 06:00:00,16484.85000000,16515.37000000,16450.23000000,16462.91000000
564,2022-11-29 07:00:00,16462.91000000,16506.47000000,16458.95000000,16463.31000000
565,2022-11-29 08:00:00,16463.95000000,16548.71000000,16430.00000000,16498.61000000
566,2022-11-29 09:00:00,16498.03000000,16527.51000000,16480.59000000,16516.64000000
567,2022-11-29 10:00:00,16516.64000000,16534.18000000,16484.77000000,16504.35000000
568,2022-11-29 11:00:00,16505.01000000,16541.86000000,16488.47000000,16497.64000000
569,2022-11-29 12:00:00,16496.73000000,16508.04000000,16468.08000000,16486.66000000
570,2022-11-29 13:00:00,16486.67000000,16489.00000000,16380.89000000,16412.54000000
571,2022-11-29 14:00:00,16412.54000000,16463.00000000,16328.84000000,16361.78000000
572,2022-11-29 15:00:00,16362.64000000,16457.30000000,16343.47000000,16393.48000000
573,2022-11-29 16:00:00,16394.34000000,16429.28000000,16342.59000000,16410.67000000
574,2022-11-29 17:00:00,16410.67000000,16427.59000000,16358.87000000,16379.72000000
575,2022-11-29 18:00:00,16379.72000000,16438.99000000,16357.19000000,16419.68000000
576,2022-11-29 19:00:00,16419.68000000,16479.84000000,16417.54000000,16426.56000000
577,2022-11-29 20:00:00,16426.56000000,16512.39000000,16423.19000000,16496.48000000
578,2022-11-29 21:00:00,16495.74000000,16499.99000000,16453.12000000,16465.95000000
579,2022-11-29 22:00:00,16465.36000000,16500.39000000,16452.39000000,16495.59000000
580,2022-11-29 23:00:00,16494.61000000,16526.91000000,16426.24000000,16442.53000000
581,2022-11-30 00:00:00,16442.91000000,16899.10000000,16428.30000000,16845.72000000
582,2022-11-30 01:00:00,16846.85000000,16950.82000000,16825.16000000,16880.19000000
583,2022-11-30 02:00:00,16879.22000000,17162.20000000,16879.00000000,16961.35000000
584,2022-11-30 03:00:00,16961.35000000,16979.23000000,16840.02000000,16845.25000000
585,2022-11-30 04:00:00,16845.25000000,16891.02000000,16794.16000000,16879.53000000
586,2022-11-30 05:00:00,16879.53000000,16914.58000000,16861.39000000,16864.10000000
587,2022-11-30 06:00:00,16863.45000000,16870.77000000,16830.38000000,16860.61000000
588,2022-11-30 07:00:00,16860.61000000,16920.16000000,16858.90000000,16884.18000000
589,2022-11-30 08:00:00,16883.87000000,16930.66000000,16874.02000000,16890.65000000
590,2022-11-30 09:00:00,16890.65000000,16906.00000000,16835.75000000,16879.49000000
591,2022-11-30 10:00:00,16879.83000000,16899.56000000,16863.99000000,16865.06000000
592,2022-11-30 11:00:00,16865.49000000,16898.86000000,16864.29000000,16879.32000000
593,2022-11-30 12:00:00,16879.32000000,16888.00000000,16768.72000000,16777.24000000
594,2022-11-30 13:00:00,16777.24000000,16897.00000000,16766.68000000,16810.12000000
595,2022-11-30 14:00:00,16810.12000000,16888.00000000,16805.53000000,16847.01000000
596,2022-11-30 15:00:00,16847.01000000,16870.06000000,16796.89000000,16865.64000000
597,2022-11-30 16:00:00,16865.64000000,16907.90000000,16828.55000000,16861.98000000
598,2022-11-30 17:00:00,16861.98000000,16876.52000000,16720.56000000,16789.66000000
599,2022-11-30 18:00:00,16789.66000000,16986.00000000,16705.00000000,16921.44000000
600,2022-11-30 19:00:00,16920.45000000,17147.16000000,16917.30000000,17062.85000000
601,2022-11-30 20:00:00,17061.14000000,17103.52000000,17030.21000000,17097.19000000
602,2022-11-30 21:00:00,17098.37000000,17111.70000000,17028.37000000,17106.65000000
603,2022-11-30 22:00:00,17106.64000000,17249.00000000,17069.04000000,17148.29000000
604,2022-11-30 23:00:00,17148.29000000,17227.23000000,17109.98000000,17163.64000000
605,2022-12-01 00:00:00,17165.53000000,17236.29000000,17122.65000000,17161.55000000
606,2022-12-01 01:00:00,17161.55000000,17170.32000000,17105.37000000,17117.13000000
607,2022-12-01 02:00:00,17117.13000000,17142.99000000,17088.01000000,17123.98000000
608,2022-12-01 03:00:00,17124.53000000,17169.73000000,17122.18000000,17150.98000000
609,2022-12-01 04:00:00,17150.98000000,17168.00000000,17129.27000000,17142.23000000
610,2022-12-01 05:00:00,17142.23000000,17151.75000000,17059.58000000,17110.11000000
611,2022-12-01 06:00:00,17110.95000000,17130.00000000,17084.49000000,17120.89000000
612,2022-12-01 07:00:00,17120.35000000,17124.67000000,17064.11000000,17070.21000000
613,2022-12-01 08:00:00,17070.21000000,17137.75000000,17058.51000000,17110.79000000
614,2022-12-01 09:00:00,17110.79000000,17119.25000000,17086.01000000,17111.70000000
615,2022-12-01 10:00:00,17111.40000000,17113.98000000,17086.01000000,17096.31000000
616,2022-12-01 11:00:00,17096.31000000,17107.74000000,17042.37000000,17102.47000000
617,2022-12-01 12:00:00,17102.47000000,17156.33000000,17100.00000000,17136.27000000
618,2022-12-01 13:00:00,17136.27000000,17324.00000000,16974.44000000,17088.86000000
619,2022-12-01 14:00:00,17089.84000000,17143.78000000,17027.66000000,17104.27000000
620,2022-12-01 15:00:00,17104.27000000,17145.58000000,16895.02000000,16977.67000000
621,2022-12-01 16:00:00,16977.60000000,17000.00000000,16919.40000000,16981.76000000
622,2022-12-01 17:00:00,16981.76000000,16990.00000000,16928.20000000,16967.67000000
623,2022-12-01 18:00:00,16967.67000000,16976.33000000,16908.05000000,16931.04000000
624,2022-12-01 19:00:00,16931.74000000,16961.32000000,16897.15000000,16951.80000000
625,2022-12-01 20:00:00,16952.49000000,16967.79000000,16909.11000000,16916.12000000
626,2022-12-01 21:00:00,16917.05000000,16939.27000000,16855.01000000,16924.08000000
627,2022-12-01 22:00:00,16924.08000000,16987.29000000,16917.42000000,16965.24000000
628,2022-12-01 23:00:00,16965.90000000,16980.24000000,16940.83000000,16977.37000000
629,2022-12-02 00:00:00,16978.00000000,17046.45000000,16951.46000000,17037.82000000
630,2022-12-02 01:00:00,17037.82000000,17048.99000000,16869.57000000,16925.79000000
631,2022-12-02 02:00:00,16925.25000000,16942.22000000,16857.89000000,16920.59000000
632,2022-12-02 03:00:00,16920.59000000,16930.35000000,16890.05000000,16902.03000000
633,2022-12-02 04:00:00,16902.03000000,16934.10000000,16879.08000000,16927.78000000
634,2022-12-02 05:00:00,16927.78000000,16944.84000000,16922.73000000,16934.84000000
635,2022-12-02 06:00:00,16935.46000000,16953.55000000,16907.21000000,16910.53000000
636,2022-12-02 07:00:00,16910.82000000,16973.72000000,16906.99000000,16955.82000000
637,2022-12-02 08:00:00,16955.42000000,16972.00000000,16936.15000000,16964.56000000
638,2022-12-02 09:00:00,16964.56000000,16989.57000000,16956.00000000,16962.17000000
639,2022-12-02 10:00:00,16962.17000000,16976.15000000,16946.13000000,16969.21000000
640,2022-12-02 11:00:00,16969.21000000,17065.00000000,16954.45000000,16996.92000000
641,2022-12-02 12:00:00,16996.92000000,17047.28000000,16985.79000000,17031.50000000
642,2022-12-02 13:00:00,17031.50000000,17105.73000000,16787.85000000,16889.18000000
643,2022-12-02 14:00:00,16889.18000000,16989.23000000,16853.52000000,16909.54000000
644,2022-12-02 15:00:00,16909.01000000,16979.87000000,16892.59000000,16938.94000000
645,2022-12-02 16:00:00,16938.94000000,16948.75000000,16902.10000000,16936.51000000
646,2022-12-02 17:00:00,16936.75000000,16973.43000000,16930.21000000,16936.33000000
647,2022-12-02 18:00:00,16935.68000000,16967.55000000,16933.08000000,16953.93000000
